,Condition,Date/Time,current,power,voltage
124,normal,Wed Oct 23 18:26:00 2019,0.05,2.18,36.87
125,normal,Wed Oct 23 18:26:01 2019,0.06,2.31,36.41
126,normal,Wed Oct 23 18:26:02 2019,0.07,2.57,35.61
127,normal,Wed Oct 23 18:26:03 2019,0.08,2.7,33.39
128,normal,Wed Oct 23 18:26:04 2019,0.09,2.83,29.86
129,normal,Wed Oct 23 18:26:05 2019,0.09,2.44,26.69
130,normal,Wed Oct 23 18:26:06 2019,0.09,2.31,23.99
131,normal,Wed Oct 23 18:26:08 2019,0.1,2.18,21.65
132,normal,Wed Oct 23 18:26:09 2019,0.09,1.92,19.84
133,normal,Wed Oct 23 18:26:10 2019,0.09,1.8,18.73
134,normal,Wed Oct 23 18:26:11 2019,0.09,1.8,18.24
135,normal,Wed Oct 23 18:26:12 2019,0.09,1.8,18.1
136,normal,Wed Oct 23 18:26:13 2019,0.09,1.79,18.09
137,normal,Wed Oct 23 18:26:14 2019,0.09,1.79,18.14
138,normal,Wed Oct 23 18:26:15 2019,0.09,1.8,18.18
139,normal,Wed Oct 23 18:26:16 2019,0.09,1.8,18.22
140,normal,Wed Oct 23 18:26:17 2019,0.1,1.92,18.27
141,normal,Wed Oct 23 18:26:18 2019,0.1,1.8,17.97
142,normal,Wed Oct 23 18:26:19 2019,0.1,1.79,17.45
143,normal,Wed Oct 23 18:26:20 2019,0.1,1.8,16.87
144,normal,Wed Oct 23 18:26:21 2019,0.1,1.67,16.25
145,normal,Wed Oct 23 18:26:22 2019,0.09,1.54,15.66
146,normal,Wed Oct 23 18:26:23 2019,0.1,1.54,15.07
147,normal,Wed Oct 23 18:26:24 2019,0.1,1.54,14.54
148,normal,Wed Oct 23 18:26:25 2019,0.1,1.54,14.05
149,normal,Wed Oct 23 18:26:26 2019,0.09,1.41,14.45
150,normal,Wed Oct 23 18:26:27 2019,0.09,1.54,15.53
151,normal,Wed Oct 23 18:26:28 2019,0.09,1.67,16.73
152,normal,Wed Oct 23 18:26:29 2019,0.09,1.67,17.83
153,normal,Wed Oct 23 18:26:30 2019,0.09,1.79,18.11
154,normal,Wed Oct 23 18:26:31 2019,0.1,1.79,17.98
155,normal,Wed Oct 23 18:26:32 2019,0.1,1.8,17.93
156,normal,Wed Oct 23 18:26:33 2019,0.09,1.8,18.35
157,normal,Wed Oct 23 18:26:34 2019,0.08,1.8,21.0
158,normal,Wed Oct 23 18:26:35 2019,0.08,2.18,25.84
159,normal,Wed Oct 23 18:26:36 2019,0.07,2.31,31.63
160,normal,Wed Oct 23 18:26:37 2019,0.07,2.44,31.62
161,normal,Wed Oct 23 18:26:38 2019,0.08,2.57,31.07
162,normal,Wed Oct 23 18:26:39 2019,0.08,2.44,30.48
163,normal,Wed Oct 23 18:26:40 2019,0.07,2.31,29.9
164,normal,Wed Oct 23 18:26:41 2019,0.08,2.44,29.34
165,normal,Wed Oct 23 18:26:42 2019,0.08,2.31,28.77
166,normal,Wed Oct 23 18:26:43 2019,0.07,2.18,28.22
167,normal,Wed Oct 23 18:26:44 2019,0.08,2.31,27.7
168,normal,Wed Oct 23 18:26:45 2019,0.08,2.18,27.19
169,normal,Wed Oct 23 18:26:46 2019,0.07,2.06,26.72
170,normal,Wed Oct 23 18:26:47 2019,0.08,2.18,26.25
171,normal,Wed Oct 23 18:26:48 2019,0.07,2.05,25.8
172,normal,Wed Oct 23 18:26:49 2019,0.08,2.05,25.37
173,normal,Wed Oct 23 18:26:50 2019,0.08,2.05,24.92
174,normal,Wed Oct 23 18:26:51 2019,0.08,2.05,24.44
175,normal,Wed Oct 23 18:26:52 2019,0.08,2.05,23.99
176,normal,Wed Oct 23 18:26:53 2019,0.08,1.93,23.54
177,normal,Wed Oct 23 18:26:54 2019,0.07,1.8,23.11
178,normal,Wed Oct 23 18:26:55 2019,0.07,1.8,22.66
179,normal,Wed Oct 23 18:26:56 2019,0.07,1.67,22.24
180,open,Wed Oct 23 18:26:57 2019,0.0,0.0,2.07
181,open,Wed Oct 23 18:26:58 2019,0.0,0.0,2.08
182,open,Wed Oct 23 18:26:59 2019,0.0,0.0,1.94
183,open,Wed Oct 23 18:27:00 2019,0.0,0.0,1.94
184,open,Wed Oct 23 18:27:01 2019,0.0,0.0,2.02
185,open,Wed Oct 23 18:27:02 2019,0.0,0.0,1.94
186,open,Wed Oct 23 18:27:03 2019,0.0,0.0,2.06
187,open,Wed Oct 23 18:27:04 2019,0.0,0.0,1.94
188,open,Wed Oct 23 18:27:05 2019,0.0,0.0,1.92
189,open,Wed Oct 23 18:27:06 2019,0.0,0.0,1.99
190,open,Wed Oct 23 18:27:07 2019,0.0,0.0,2.05
191,open,Wed Oct 23 18:27:08 2019,0.0,0.0,2.05
192,open,Wed Oct 23 18:27:09 2019,0.0,0.0,1.97
193,open,Wed Oct 23 18:27:10 2019,0.0,0.0,1.95
194,open,Wed Oct 23 18:27:11 2019,0.0,0.0,1.94
195,open,Wed Oct 23 18:27:12 2019,0.0,0.0,2.07
196,open,Wed Oct 23 18:27:13 2019,0.0,0.0,1.96
197,open,Wed Oct 23 18:27:14 2019,0.0,0.0,2.03
